,length,condition,lat,lon,intersection,model_type,id,road
105,1070.0000000000002,NaN,23.53608310333085,90.68216394831705,,link,10105,N1
106,9.5,A,23.5327751898617,90.6858701078341,,bridge,10106,N1
107,227.00000000000387,NaN,23.53208742519195,90.68665951689705,,link,10107,N1
108,25.45,A,23.5313996605222,90.68744892596,,bridge,10108,N1
109,0.0,NaN,23.5313996605222,90.68744892596,,link,10109,N1
110,25.45,A,23.5313996605222,90.68744892596,,bridge,10110,N1
111,298.9999999999995,NaN,23.530775811586402,90.68862205484746,,link,10111,N1
112,8.4,A,23.5301519626506,90.6897951837349,,bridge,10112,N1
113,1302.9999999999973,NaN,23.530268217975298,90.69611772901746,,link,10113,N1
114,1408.8,A,23.5303844733,90.7024402743,,bridge,10114,N1
115,2294.000000000004,NaN,23.53140153665,90.71336049885,,link,10115,N1
116,23.1,C,23.5324186,90.7242807234,,bridge,10116,N1
117,555.9999999999974,NaN,23.532088691599952,90.72672936645,,link,10117,N1
118,6.0,B,23.5317587831999,90.7291780095,,bridge,10118,N1
119,3076.0000000000005,NaN,23.53078192214995,90.74371562975,,link,10119,N1
120,16.5,C,23.5298050611,90.75825325,,bridge,10120,N1
121,2228.0000000000014,NaN,23.530285294660402,90.76916648757665,,link,10121,N1
122,3.9,C,23.5307655282208,90.7800797251533,,bridge,10122,N1
123,1707.0000000000007,NaN,23.5308169345816,90.785943621163,,link,10123,N1
124,6.5,C,23.5308683409424,90.7918075171727,,bridge,10124,N1
125,1512.9999999999982,NaN,23.5313459087212,90.80141151533635,,link,10125,N1
126,15.9,A,23.5318234765,90.8110155135,,bridge,10126,N1
127,2173.9999999999995,NaN,23.5323989028,90.82099649484995,,link,10127,N1
128,12.2,A,23.5329743291,90.8309774761999,,bridge,10128,N1
129,1755.0000000000025,NaN,23.52794549715,90.83759804469994,,link,10129,N1
130,4.5,C,23.5229166652,90.8442186132,,bridge,10130,N1
131,3692.9999999999977,NaN,23.5165022117035,90.85996950836764,,link,10131,N1
132,28.9,C,23.510087758207,90.8757204035353,,bridge,10132,N1
133,2832.000000000001,NaN,23.508045096153502,90.88894747121765,,link,10133,N1
134,5.9,B,23.5060024341,90.9021745389,,bridge,10134,N1
135,1991.9999999999973,NaN,23.505807787850003,90.91182028035,,link,10135,N1
136,3.0,B,23.5056131416,90.9214660218,,bridge,10136,N1
137,2268.000000000001,NaN,23.5040104632,90.9323539573,,link,10137,N1
138,6.0,B,23.5024077848,90.9432418928,,bridge,10138,N1
139,439.9999999999977,NaN,23.5018814886,90.94531315084996,,link,10139,N1
140,3.0,A,23.5013551924,90.9473844088999,,bridge,10140,N1
141,2640.0000000000005,NaN,23.4986257532,90.95948083024994,,link,10141,N1
142,4.6,B,23.495896314,90.9715772516,,bridge,10142,N1
143,1862.000000000009,NaN,23.4945845643,90.9801486466,,link,10143,N1
144,4.5,A,23.4932728146,90.9887200416,,bridge,10144,N1
145,3115.9999999999995,NaN,23.4900767041627,91.0031433671235,,link,10145,N1
146,23.1,C,23.4868805937254,91.017566692647,,bridge,10146,N1
147,3122.9999999999905,NaN,23.484333958515947,91.0319507888608,,link,10147,N1
148,4.6,B,23.4817873233065,91.0463348850746,,bridge,10148,N1
149,1033.0000000000014,NaN,23.48176857658745,91.05134492687941,,link,10149,N1
150,4.6,B,23.4817498298684,91.0563549686842,,bridge,10150,N1
151,1168.9999999999968,NaN,23.4811814579342,91.0618823689421,,link,10151,N1
152,1.5,A,23.480613086,91.0674097692,,bridge,10152,N1
153,1901.0000000000105,NaN,23.479142685550002,91.07607520425,,link,10153,N1
154,1.0,C,23.4776722851,91.0847406393,,bridge,10154,N1
155,2566.999999999993,NaN,23.4778940950191,91.0958869233537,,link,10155,N1
156,3.0,B,23.4781159049382,91.1070332074074,,bridge,10156,N1
157,897.0000000000056,NaN,23.4785437524691,91.1125996037037,N102,link,10157,N1
158,4.0,,23.4789716,91.118166,N102,intersection,10158,N1
159,590.999999999994,NaN,23.479189994036652,91.1210290412844,,link,10159,N1
160,1.4,A,23.4794083880733,91.1238920825688,,bridge,10160,N1
161,552.0000000000067,NaN,23.47947665603665,91.1264696132844,,link,10161,N1
162,2.9,A,23.479544924,91.129047144,,bridge,10162,N1
163,4723.999999999989,NaN,23.4615894419136,91.13920697955939,,link,10163,N1
164,23.4,A,23.4436339598272,91.1493668151188,,bridge,10164,N1
165,3379.000000000005,NaN,23.432441365159498,91.15863057617764,,link,10165,N1
166,35.97,C,23.4212487704918,91.1678943372365,,bridge,10166,N1
167,2507.9999999999955,NaN,23.4165905967538,91.18089866107854,,link,10167,N1
168,27.35,C,23.4119324230158,91.1939029849206,,bridge,10168,N1
169,3657.000000000011,NaN,23.40479212140225,91.20866255980326,,link,10169,N1
170,27.9,A,23.3976518197887,91.2234221346859,,bridge,10170,N1
171,3680.9999999999973,NaN,23.38450829764435,91.23421983809291,,link,10171,N1
172,30.48,A,23.3713647755,91.2450175414999,,bridge,10172,N1
173,2518.000000000001,NaN,23.36176422646905,91.25115430808614,,link,10173,N1
174,22.8,C,23.3521636774381,91.2572910746724,,bridge,10174,N1
175,1296.999999999997,NaN,23.34741757471905,91.26088835533619,,link,10175,N1
176,14.3,A,23.342671472,91.264485636,,bridge,10176,N1
177,1766.0000000000055,NaN,23.3364088522,91.2696824592,,link,10177,N1
178,24.0,A,23.3301462324,91.2748792824,,bridge,10178,N1
179,1605.9999999999945,NaN,23.3241079596569,91.27898300728505,,link,10179,N1
180,9.2,A,23.3180696869138,91.2830867321701,,bridge,10180,N1
181,1164.0000000000014,NaN,23.31321548001995,91.2848327178218,,link,10181,N1
182,19.2,B,23.3083612731261,91.2865787034735,,bridge,10182,N1
183,608.0000000000041,NaN,23.3058959590796,91.2877778716043,,link,10183,N1
184,2.6,B,23.3034306450331,91.2889770397351,,bridge,10184,N1
185,653.9999999999964,NaN,23.30069908610035,91.28999558836466,,link,10185,N1
186,3.2,A,23.2979675271676,91.2910141369942,,bridge,10186,N1
187,957.9999999999984,NaN,23.2938370829065,91.29198630405486,,link,10187,N1
188,13.4,A,23.2897066386454,91.2929584711155,,bridge,10188,N1
189,959.9999999999937,NaN,23.28595078224255,91.2948119904027,,link,10189,N1
190,4.6,B,23.2821949258397,91.2966655096899,,bridge,10190,N1
191,1248.0000000000045,NaN,23.27760693791985,91.29981584894495,,link,10191,N1
192,6.3,B,23.27301895,91.3029661882,,bridge,10192,N1
193,1335.000000000008,NaN,23.2674275220297,91.3049939634069,,link,10193,N1
194,3.0,B,23.2618360940594,91.3070217386138,,bridge,10194,N1
195,273.9999999999867,NaN,23.260626372029698,91.30719141930689,,link,10195,N1
196,3.0,B,23.25941665,91.3073611,,bridge,10196,N1
197,199.00000000001228,NaN,23.258529813744047,91.30748837470375,,link,10197,N1
198,3.6,B,23.2576429774881,91.3076156494075,,bridge,10198,N1
199,548.9999999999924,NaN,23.255194658649252,91.3080041449644,,link,10199,N1
200,4.5,B,23.2527463398104,91.3083926405213,,bridge,10200,N1
201,1013.0000000000052,NaN,23.24856892620145,91.30989793489024,,link,10201,N1
202,2.5,B,23.2443915125925,91.3114032292592,,bridge,10202,N1
203,182.00000000000216,NaN,23.2436477872778,91.31168859162345,,link,10203,N1
204,19.2,B,23.2429040619631,91.3119739539877,,bridge,10204,N1
205,357.9999999999899,NaN,23.241348046465,91.3122740200171,,link,10205,N1
206,2.6,A,23.2397920309669,91.3125740860465,,bridge,10206,N1
207,422.00000000001125,NaN,23.2379339913096,91.31278214186045,,link,10207,N1
208,2.5,A,23.2360759516523,91.3129901976744,,bridge,10208,N1
209,806.999999999988,NaN,23.232497771808248,91.31320613276574,,link,10209,N1
210,3.1,B,23.2289195919642,91.3134220678571,,bridge,10210,N1
211,334.0000000000032,NaN,23.22741901961075,91.3134958927893,,link,10211,N1
212,2.6,B,23.2259184472573,91.3135697177215,,bridge,10212,N1
213,438.0000000000024,NaN,23.2239761725175,91.31363515552741,,link,10213,N1
214,6.0,A,23.2220338977777,91.3137005933333,,bridge,10214,N1
215,1006.0000000000002,NaN,23.217614734961252,91.3145251668616,,link,10215,N1
216,14.3,B,23.2131955721448,91.3153497403899,,bridge,10216,N1
217,932.9999999999927,NaN,23.20911710046925,91.3158332343324,,link,10217,N1
218,6.1,A,23.2050386287937,91.3163167282749,,bridge,10218,N1
219,1036.0000000000014,NaN,23.200613712084703,91.31699361760565,,link,10219,N1
220,6.1,A,23.1961887953757,91.3176705069364,,bridge,10220,N1
221,1078.000000000003,NaN,23.19181191040295,91.31928781933814,,link,10221,N1
222,6.1,C,23.1874350254302,91.3209051317399,,bridge,10222,N1
223,665.0000000000063,NaN,23.184615420206953,91.32089194160285,,link,10223,N1
224,9.5,B,23.1817958149837,91.3208787514658,,bridge,10224,N1
225,1063.999999999993,NaN,23.1772115234259,91.32072810787575,,link,10225,N1
226,3.1,B,23.1726272318681,91.3205774642857,,bridge,10226,N1
227,1037.9999999999968,NaN,23.168070549393597,91.32108320537515,,link,10227,N1
228,9.5,A,23.1635138669191,91.3215889464646,,bridge,10228,N1
229,1225.0000000000086,NaN,23.1581251809279,91.3229534118399,,link,10229,N1
230,6.3,B,23.1527364949367,91.3243178772152,,bridge,10230,N1
231,1093.999999999994,NaN,23.14820163143505,91.325492962123,,link,10231,N1
232,3.5,B,23.1436667679334,91.3266680470308,,bridge,10232,N1
233,524.0000000000009,NaN,23.14132804398395,91.32651329095924,,link,10233,N1
234,6.1,B,23.1389893200345,91.3263585348877,,bridge,10234,N1
235,664.0000000000157,NaN,23.136126644315652,91.32695247568435,,link,10235,N1
236,3.0,B,23.1332639685968,91.327546416481,,bridge,10236,N1
237,956.9999999999936,NaN,23.12925016318725,91.32896639268489,,link,10237,N1
238,6.5,A,23.1252363577777,91.3303863688888,,bridge,10238,N1
239,664.999999999992,NaN,23.122466867598497,91.331601440896,,link,10239,N1
240,4.5,B,23.1196973774193,91.3328165129032,,bridge,10240,N1
241,502.00000000000955,NaN,23.11776126640965,91.3339554989516,,link,10241,N1
242,5.3,B,23.1158251554,91.335094485,,bridge,10242,N1
243,1075.9999999999934,NaN,23.1116268002694,91.33757201430555,,link,10243,N1
244,6.1,A,23.1074284451388,91.3400495436111,,bridge,10244,N1
245,717.9999999999893,NaN,23.10459238289545,91.34160627126205,,link,10245,N1
246,3.1,B,23.1017563206521,91.343162998913,,bridge,10246,N1
247,552.9999999999973,NaN,23.09955378668965,91.34432931491105,,link,10247,N1
248,9.5,B,23.0973512527272,91.3454956309091,,bridge,10248,N1
249,548.0000000000018,NaN,23.0951905448229,91.3466632347859,,link,10249,N1
250,3.1,A,23.0930298369186,91.3478308386627,,bridge,10250,N1
251,749.0000000000236,NaN,23.090052603966498,91.34952049396901,,link,10251,N1
252,9.25,B,23.0870753710144,91.3512101492753,,bridge,10252,N1
253,651.9999999999868,NaN,23.084533162072653,91.3526956483568,,link,10253,N1
254,3.5,A,23.0819909531309,91.3541811474383,,bridge,10254,N1
255,524.0000000000009,NaN,23.0799778289153,91.3553908252857,,link,10255,N1
256,14.2,B,23.0779647046997,91.3566005031331,,bridge,10256,N1
257,956.9999999999936,NaN,23.07408144434985,91.35845135156654,,link,10257,N1
258,6.1,B,23.070198184,91.3603022,,bridge,10258,N1
259,1097.0000000000084,NaN,23.06547275866665,91.36108233095236,,link,10259,N1
260,4.0,B,23.0607473333333,91.3618624619047,,bridge,10260,N1
261,2578.0000000000027,NaN,23.0493600694444,91.3637704671703,,link,10261,N1
262,10.8,A,23.0379728055555,91.3656784724359,,bridge,10262,N1
263,1262.0000000000005,NaN,23.032476461314303,91.365589478204,,link,10263,N1
264,1.6,A,23.0269801170731,91.3655004839721,,bridge,10264,N1
265,2145.9999999999864,NaN,23.019692479057703,91.37174004947789,,link,10265,N1
266,3.4,A,23.0124048410423,91.3779796149837,,bridge,10266,N1
267,469.99999999999886,NaN,23.010980220521148,91.37967000749185,N104,link,10267,N1
268,4.0,,23.0095556,91.3813604,N104,intersection,10268,N1
269,1887.0000000000005,NaN,23.004402178,91.3885678,,link,10269,N1
270,1.5,A,22.999248756,91.3957752,,bridge,10270,N1
271,855.0000000000182,NaN,22.9969884176401,91.39903234503815,,link,10271,N1
272,23.4,A,22.9947280792802,91.4022894900763,,bridge,10272,N1
273,22.999999999996135,NaN,22.9946608462922,91.40237170190835,,link,10273,N1
274,22.15,A,22.9945936133042,91.4024539137404,,bridge,10274,N1
275,320.99999999999795,NaN,22.993655274645548,91.4036013049618,,link,10275,N1
276,1.9,A,22.9927169359869,91.4047486961832,,bridge,10276,N1
277,5347.9999999999845,NaN,22.9770828364619,91.42387244944295,,link,10277,N1
278,98.87,C,22.9614487369369,91.4429962027027,,bridge,10278,N1
279,4188.000000000016,NaN,22.95502630180175,91.461247793018,,link,10279,N1
280,1.5,A,22.9486038666666,91.4794993833333,,bridge,10280,N1
281,2347.9999999999845,NaN,22.94910823783565,91.49078314142966,,link,10281,N1
282,191.5,B,22.9496126090047,91.502066899526,,bridge,10282,N1
283,4804.000000000002,NaN,22.9322886575725,91.51417821730685,,link,10283,N1
284,222.43,A,22.9149647061403,91.5262895350877,,bridge,10284,N1
285,641.9999999999959,NaN,22.91233879727075,91.52760901926794,,link,10285,N1
286,6.1,A,22.9097128884012,91.5289285034482,,bridge,10286,N1
287,654.0000000000248,NaN,22.90697959196175,91.53027914053004,,link,10287,N1
288,3.0,A,22.9042462955223,91.5316297776119,,bridge,10288,N1
289,1483.9999999999804,NaN,22.89794244776115,91.53355083880595,,link,10289,N1
290,3.0,A,22.8916386,91.5354719,,bridge,10290,N1
291,1969.9999999999989,NaN,22.883168647058802,91.5381777823529,,link,10291,N1
292,4.3,A,22.8746986941176,91.5408836647058,,bridge,10292,N1
293,241.00000000001387,NaN,22.873710364504802,91.54123977066226,,link,10293,N1
294,2.0,A,22.872722034892,91.5415958766187,,bridge,10294,N1
295,550.9999999999877,NaN,22.87038920255235,91.5424461053306,,link,10295,N1
296,1.5,A,22.8680563702127,91.5432963340425,,bridge,10296,N1
297,829.0000000000077,NaN,22.8645220287318,91.5442257528778,,link,10297,N1
298,4.3,A,22.8609876872509,91.5451551717131,,bridge,10298,N1
299,174.0000000000066,NaN,22.860236237755,91.54531758524925,,link,10299,N1
300,2.0,A,22.8594847882591,91.5454799987854,,bridge,10300,N1
301,394.00000000000546,NaN,22.8577706777659,91.54559943484725,,link,10301,N1
302,1.5,A,22.8560565672727,91.5457188709091,,bridge,10302,N1
303,107.99999999997567,NaN,22.855602050008,91.5457705279324,,link,10303,N1
304,1.5,A,22.8551475327433,91.5458221849557,,bridge,10304,N1
305,739.0000000000043,NaN,22.851882404606897,91.54609639836019,,link,10305,N1
306,8.5,A,22.8486172764705,91.5463706117647,,bridge,10306,N1
307,381.0000000000002,NaN,22.84700438297205,91.54691976640865,,link,10307,N1
308,3.0,A,22.8453914894736,91.5474689210526,,bridge,10308,N1
309,235.00000000001364,NaN,22.8444233134868,91.5478092386513,,link,10309,N1
310,1.5,A,22.8434551375,91.54814955625,,bridge,10310,N1
311,274.0000000000009,NaN,22.842274735463853,91.54847962571705,,link,10311,N1
312,3.0,A,22.8410943334277,91.5488096951841,,bridge,10312,N1
313,944.9999999999932,NaN,22.8369205513348,91.5494565983209,,link,10313,N1
314,3.0,A,22.8327467692419,91.5501035014577,,bridge,10314,N1
315,209.00000000000318,NaN,22.83185405572185,91.5503031780224,,link,10315,N1
316,4.5,A,22.8309613422018,91.5505028545871,,bridge,10316,N1
317,771.9999999999914,NaN,22.82766599999995,91.55159719999995,,link,10317,N1
318,12.4,C,22.8243706577981,91.5526915454128,,bridge,10318,N1
319,1462.0000000000175,NaN,22.817967047722547,91.55447387917695,,link,10319,N1
320,9.5,B,22.811563437647,91.5562562129411,,bridge,10320,N1
321,2115.9999999999854,NaN,22.802872394989798,91.55960873760645,,link,10321,N1
322,4.5,A,22.7941813523326,91.5629612622718,,bridge,10322,N1
323,1486.9999999999948,NaN,22.78818912209185,91.56603191423446,,link,10323,N1
324,23.2,B,22.7821968918511,91.5691025661971,,bridge,10324,N1
325,974.9999999999943,NaN,22.77819699192555,91.5709881590985,,link,10325,N1
326,6.0,A,22.774197092,91.5728737519999,,bridge,10326,N1
327,493.0000000000234,NaN,22.772224379049,91.57398213655429,,link,10327,N1
328,9.7,A,22.770251666098,91.5750905211087,,bridge,10328,N1
329,977.9999999999802,NaN,22.766657178744353,91.57777220161395,,link,10329,N1
330,4.0,A,22.7630626913907,91.5804538821192,,bridge,10330,N1
331,1358.000000000004,NaN,22.758314007951398,91.58452715288885,,link,10331,N1
332,12.9,A,22.7535653245121,91.5886004236585,,bridge,10332,N1
333,403.99999999999636,NaN,22.752102337040498,91.5897422303637,,link,10333,N1
334,3.0,A,22.7506393495689,91.5908840370689,,bridge,10334,N1
335,784.0000000000202,NaN,22.7475765009563,91.59264196430266,,link,10335,N1
336,8.1,B,22.7445136523437,91.5943998915364,,bridge,10336,N1
337,2507.9999999999814,NaN,22.73391520390835,91.5984165159908,,link,10337,N1
338,3.0,A,22.723316755473,91.6024331404452,,bridge,10338,N1
339,707.9999999999984,NaN,22.7205705710057,91.6040977356072,,link,10339,N1
340,3.0,A,22.7178243865384,91.6057623307692,,bridge,10340,N1
341,72.00000000000273,NaN,22.71754756038455,91.60593540769224,,link,10341,N1
342,3.0,A,22.7172707342307,91.6061084846153,,bridge,10342,N1
343,450.00000000001705,NaN,22.71557173625595,91.6071718532451,,link,10343,N1
344,19.2,C,22.7138727382812,91.6082352218749,,bridge,10344,N1
345,1526.9999999999868,NaN,22.7078446211091,91.61160434138361,,link,10345,N1
346,19.2,A,22.701816503937,91.6149734608923,,bridge,10346,N1
347,1300.9999999999877,NaN,22.6965341093759,91.61757125914986,,link,10347,N1
348,4.2,A,22.6912517148148,91.6201690574074,,bridge,10348,N1
349,542.0000000000016,NaN,22.6890607397603,91.62110381988015,,link,10349,N1
350,3.2,A,22.6868697647058,91.6220385823529,,bridge,10350,N1
351,1199.0000000000123,NaN,22.6819235319051,91.624427763863,,link,10351,N1
352,6.0,A,22.6769772991044,91.6268169453731,,bridge,10352,N1
353,848.9999999999895,NaN,22.6734683691174,91.62808505746915,,link,10353,N1
354,3.0,A,22.6699594391304,91.6293531695652,,bridge,10354,N1
355,503.0000000000143,NaN,22.66787166861925,91.63024126383665,,link,10355,N1
356,3.0,A,22.6657838981081,91.6311293581081,,bridge,10356,N1
357,537.0000000000061,NaN,22.663689789794752,91.63232755035034,,link,10357,N1
358,3.0,A,22.6615956814814,91.6335257425926,,bridge,10358,N1
359,887.0000000000005,NaN,22.658154055446552,91.63572595953156,,link,10359,N1
360,3.1,A,22.6547124294117,91.6379261764705,,bridge,10360,N1
361,464.999999999975,NaN,22.6528916920781,91.6389801479676,,link,10361,N1
362,4.6,A,22.6510709547445,91.6400341194647,,bridge,10362,N1
363,456.0000000000173,NaN,22.649263532987803,91.64097561826365,,link,10363,N1
364,12.4,A,22.6474561112311,91.6419171170626,,bridge,10364,N1
365,1432.9999999999927,NaN,22.641776351098052,91.6450631788598,,link,10365,N1
366,3.0,A,22.636096590965,91.648209240657,,bridge,10366,N1
367,223.0000000000132,NaN,22.635212581416752,91.64870848362415,,link,10367,N1
368,3.0,A,22.6343285718685,91.6492077265913,,bridge,10368,N1
369,774.9999999999773,NaN,22.6312476035813,91.65098277621125,,link,10369,N1
370,3.0,A,22.6281666352941,91.6527578258312,,bridge,10370,N1
371,298.0000000000018,NaN,22.6269994863217,91.65347179062644,,link,10371,N1
372,6.1,B,22.6258323373493,91.6541857554217,,bridge,10372,N1
373,343.00000000001774,NaN,22.624439254260203,91.6548265042874,,link,10373,N1
374,3.0,A,22.6230461711711,91.6554672531531,,bridge,10374,N1
375,602.0000000000039,NaN,22.620401260091448,91.6567630985133,,link,10375,N1
376,3.0,A,22.6177563490118,91.6580589438735,,bridge,10376,N1
377,478.999999999985,NaN,22.6163731588196,91.65916299710014,,link,10377,N1
378,4.6,A,22.6149899686274,91.6602670503268,,bridge,10378,N1
379,436.00000000000705,NaN,22.61337282141045,91.6614178617225,,link,10379,N1
380,3.0,A,22.6117556741935,91.6625686731182,,bridge,10380,N1
381,1021.9999999999914,NaN,22.60779755768495,91.66497161597084,,link,10381,N1
382,2.95,A,22.6038394411764,91.6673745588235,,bridge,10382,N1
383,194.00000000001683,NaN,22.603095068067148,91.66785564621844,,link,10383,N1
384,4.5,B,22.6023506949579,91.6683367336134,,bridge,10384,N1
385,691.0000000000025,NaN,22.5997586358049,91.6700779705512,,link,10385,N1
386,9.3,B,22.5971665766519,91.671819207489,,bridge,10386,N1
387,422.9999999999734,NaN,22.595527378522,91.67285407212685,,link,10387,N1
388,4.5,A,22.5938881803921,91.6738889367647,,bridge,10388,N1
389,850.0000000000227,NaN,22.590461598584398,91.67546670272844,,link,10389,N1
390,22.25,C,22.5870350167767,91.6770444686922,,bridge,10390,N1
391,685.0000000000023,NaN,22.5842718457061,91.67829175504579,,link,10391,N1
392,2.5,A,22.5815086746355,91.6795390413994,,bridge,10392,N1
393,566.0000000000025,NaN,22.579150848793148,91.6805808914647,,link,10393,N1
394,10.2,A,22.5767930229508,91.68162274153,,bridge,10394,N1
395,773.9999999999725,NaN,22.5735418080043,91.6828162035749,,link,10395,N1
396,3.0,A,22.5702905930578,91.6840096656198,,bridge,10396,N1
397,273.00000000002456,NaN,22.569143699751997,91.68434816305779,,link,10397,N1
398,8.2,A,22.5679968064462,91.6846866604958,,bridge,10398,N1
399,186.9999999999834,NaN,22.56720904904125,91.68493466206604,,link,10399,N1
400,4.5,A,22.5664212916363,91.6851826636363,,bridge,10400,N1
401,924.0000000000066,NaN,22.5624711889491,91.68634445306415,,link,10401,N1
402,4.1,A,22.5585210862619,91.687506242492,,bridge,10402,N1
403,490.0000000000091,NaN,22.5564265319488,91.6881512787007,,link,10403,N1
404,21.6,B,22.5543319776357,91.6887963149094,,bridge,10404,N1
405,961.9999999999891,NaN,22.5505523493633,91.6907111876365,,link,10405,N1
406,3.0,A,22.5467727210909,91.6926260603636,,bridge,10406,N1
407,300.00000000001137,NaN,22.5456312483636,91.6933785694545,,link,10407,N1
408,5.2,A,22.5444897756363,91.6941310785454,,bridge,10408,N1
409,656.9999999999823,NaN,22.5417598995528,91.6953381765176,,link,10409,N1
410,8.2,A,22.5390300234693,91.6965452744898,,bridge,10410,N1
411,1050.0000000000114,NaN,22.5346989136577,91.69850469867345,,link,10411,N1
412,3.0,A,22.5303678038461,91.7004641228571,,bridge,10412,N1
413,902.9999999999916,NaN,22.5266518602825,91.702150369579,,link,10413,N1
414,16.3,B,22.5229359167189,91.7038366163009,,bridge,10414,N1
415,1420.9999999999923,NaN,22.51714151656555,91.7063137026161,,link,10415,N1
416,41.11,A,22.5113471164122,91.7087907889313,,bridge,10416,N1
417,660.000000000025,NaN,22.508684580092847,91.710037805409,,link,10417,N1
418,4.5,A,22.5060220437735,91.7112848218867,,bridge,10418,N1
419,728.999999999985,NaN,22.50305393867505,91.7127176561988,,link,10419,N1
420,17.6,A,22.5000858335766,91.7141504905109,,bridge,10420,N1
421,1181.0000000000116,NaN,22.4952632156045,91.71621158195215,,link,10421,N1
422,3.0,B,22.4904405976324,91.7182726733934,,bridge,10422,N1
423,564.9999999999977,NaN,22.48799430226445,91.71890181255876,,link,10423,N1
424,4.5,A,22.4855480068965,91.7195309517241,,bridge,10424,N1
425,498.9999999999952,NaN,22.48335611068655,91.71994715748784,,link,10425,N1
426,23.2,B,22.4811642144766,91.7203633632516,,bridge,10426,N1
427,985.99999999999,NaN,22.477008651915497,91.7218133586926,,link,10427,N1
428,6.0,A,22.4728530893544,91.7232633541336,,bridge,10428,N1
429,1298.0000000000018,NaN,22.4676458622772,91.7258970270668,,link,10429,N1
430,23.2,B,22.4624386352,91.7285307,,bridge,10430,N1
431,1632.000000000005,NaN,22.45565074279355,91.7314065447179,,link,10431,N1
432,3.0,A,22.4488628503871,91.7342823894358,,bridge,10432,N1
433,330.0000000000125,NaN,22.4474710918141,91.73482490907075,,link,10433,N1
434,26.3,C,22.4460793332411,91.7353674287057,,bridge,10434,N1
435,1055.9999999999832,NaN,22.44179142743135,91.73701668802849,,link,10435,N1
436,3.0,A,22.4375035216216,91.7386659473513,,bridge,10436,N1
437,310.0000000000023,NaN,22.4362886567567,91.73915933329724,,link,10437,N1
438,40.0,A,22.4350737918918,91.7396527192432,,bridge,10438,N1
439,1649.000000000001,NaN,22.4285576727459,91.7438368492216,,link,10439,N1
440,35.1,B,22.4220415536,91.7480209792,,bridge,10440,N1
441,2326.999999999998,NaN,22.41252804905,91.752297547725,,link,10441,N1
442,5.0,A,22.4030145445,91.75657411625,,bridge,10442,N1
443,768.0000000000007,NaN,22.399677213763248,91.75741463716385,,link,10443,N1
444,3.0,A,22.3963398830265,91.7582551580777,,bridge,10444,N1
445,268.0000000000007,NaN,22.395058641513252,91.75853037903886,N111,link,10445,N1
446,4.0,,22.3937774,91.7588056,N111,intersection,10446,N1
447,138.00000000000523,NaN,22.3932474672811,91.7589469069124,,link,10447,N1
448,18.0,A,22.3927175345622,91.7590882138248,,bridge,10448,N1
449,926.9999999999925,NaN,22.388981708641097,91.7607969357924,,link,10449,N1
450,3.0,A,22.38524588272,91.76250565776,,bridge,10450,N1
451,790.9999999999968,NaN,22.3824735326933,91.76477665554665,,link,10451,N1
452,8.3,A,22.3797011826666,91.7670476533333,,bridge,10452,N1
453,1045.000000000016,NaN,22.374692655163052,91.7704867621276,,link,10453,N1
454,3.0,A,22.3696841276595,91.7739258709219,,bridge,10454,N1
455,9096.99999999998,NaN,22.36706426382975,91.81251848546094,N1,link,10455,N1
456,4.0,,22.3644444,91.8511111,N1,intersection,10456,N1
457,953.000000000003,NaN,22.3621750712996,91.85169029590855,,link,10457,N1
458,4.65,C,22.3599057425992,91.8522694918171,,bridge,10458,N1
459,882.000000000005,NaN,22.356086607037298,91.85244577082655,,link,10459,N1
460,15.8,A,22.3522674714754,91.852622049836,,bridge,10460,N1
461,1468.999999999994,NaN,22.34590341116765,91.85300460391059,,link,10461,N1
462,38.4,B,22.3395393508599,91.8533871579852,,bridge,10462,N1
463,489.0000000000043,NaN,22.33765333625465,91.85362042538435,,link,10463,N1
464,39.4,B,22.3357673216494,91.8538536927835,,bridge,10464,N1
465,118.99999999999977,NaN,22.3353413292525,91.85362579858244,,link,10465,N1
466,48.5,A,22.3349153368556,91.8533979043814,,bridge,10466,N1
467,1045.000000000016,NaN,22.330780236885403,91.85307864726019,,link,10467,N1
468,954.5,A,22.3266451369152,91.852759390139,,bridge,10468,N1
469,1616.9999999999902,NaN,22.3197858249092,91.854470653134,,link,10469,N1
470,17.3,A,22.3129265129032,91.856181916129,,bridge,10470,N1
471,861.9999999999948,NaN,22.309692134451602,91.8583154720645,,link,10471,N1
472,15.2,C,22.306457756,91.860449028,,bridge,10472,N1
473,540.9999999999968,NaN,22.30454065421355,91.86200686254365,,link,10473,N1
474,3.0,A,22.3026235524271,91.8635646970873,,bridge,10474,N1
475,308.00000000002115,NaN,22.3014543408893,91.864431363902,,link,10475,N1
476,5.7,B,22.3002851293515,91.8652980307167,,bridge,10476,N1
477,325.9999999999934,NaN,22.2989100777039,91.86583053111535,,link,10477,N1
478,3.0,A,22.2975350260563,91.866363031514,,bridge,10478,N1
479,540.9999999999968,NaN,22.295385828484797,91.86739954830965,,link,10479,N1
480,1.5,A,22.2932366309133,91.8684360651053,,bridge,10480,N1
481,304.00000000000205,NaN,22.292439386044848,91.86936360314084,,link,10481,N1
482,3.0,A,22.2916421411764,91.8702911411764,,bridge,10482,N1
483,322.00000000000273,NaN,22.292125035688848,91.87165562942485,,link,10483,N1
484,3.0,A,22.2926079302013,91.8730201176733,,bridge,10484,N1
